ID1,ID2,jaccard estimate
5693,5230,0.48883374689826303
8577,5256,0.6620498614958449
8848,5369,1.0
9830,5814,0.49625935162094764
9726,5901,0.43884892086330934
9799,6061,0.5151515151515151
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
9809,6980,0.5189873417721519
8187,7206,0.948051948051948
8154,7268,1.0
9998,7415,0.6216216216216216
8700,7808,1.0
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
3722,218,0.9736842105263158
2673,305,0.4634146341463415
4563,464,1.0
7830,500,0.4218009478672986
8915,503,0.507537688442211
9454,531,0.729106628242075
7956,605,0.49625935162094764
4005,684,0.5915119363395226
7154,705,0.9672131147540983
7215,743,0.5037593984962406
8706,771,0.4634146341463415
2435,1030,1.0
7083,1076,0.9607843137254902
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
8713,1411,0.507537688442211
5694,1482,0.45278450363196127
7730,1544,1.0
3547,1697,0.3698630136986301
8662,1928,1.0
7773,2042,1.0
2540,2129,1.0
2298,2209,0.405152224824356
6665,2427,0.9672131147540983
7602,2690,0.5228426395939086
4063,2976,0.9736842105263158
9045,3000,0.47058823529411764
4267,3121,0.4218009478672986
8080,3165,0.4218009478672986
4299,3652,0.32450331125827814
7634,3655,0.41843971631205673
4263,3684,0.3793103448275862
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
8848,5369,1.0
7531,5829,0.4634146341463415
6936,6083,1.0
6180,6103,1.0
9226,6217,0.4742014742014742
7440,6381,1.0
8187,7206,0.948051948051948
8945,7253,0.5873015873015873
8154,7268,1.0
8700,7808,1.0
9882,8020,0.948051948051948
9135,8370,0.36363636363636365
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
3239,180,0.6042780748663101
3722,218,0.9736842105263158
1259,440,0.5424164524421594
4563,464,1.0
2430,641,0.566579634464752
7167,671,0.4669926650366748
7154,705,0.9672131147540983
7215,743,0.5037593984962406
2728,747,0.405152224824356
8400,767,0.5463917525773195
2435,1030,1.0
7083,1076,0.9607843137254902
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
6700,1474,0.6528925619834711
7730,1544,1.0
4342,1587,0.48514851485148514
2927,1711,0.3574660633484163
8662,1928,1.0
7773,2042,1.0
4656,2071,0.7191977077363897
2540,2129,1.0
4617,2318,0.4925373134328358
4243,2367,0.4925373134328358
6665,2427,0.9672131147540983
2812,2523,0.31868131868131866
4063,2976,0.9736842105263158
8274,3432,0.4457831325301205
6740,3797,1.0
4195,3925,0.35135135135135137
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
7119,4820,0.3888888888888889
7068,4895,0.5384615384615384
9678,5037,0.5228426395939086
8577,5256,0.6620498614958449
8848,5369,1.0
9479,5689,0.4354066985645933
9580,6009,0.3856812933025404
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
7100,6818,0.5151515151515151
7717,7038,0.34831460674157305
8187,7206,0.948051948051948
9496,7220,0.5113350125944585
8154,7268,1.0
9998,7415,0.6216216216216216
9153,7587,0.47783251231527096
8376,7721,0.3856812933025404
8700,7808,1.0
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
5240,192,0.4218009478672986
3722,218,0.9736842105263158
5894,354,0.5
4563,464,1.0
4005,684,0.5915119363395226
7154,705,0.9672131147540983
2435,1030,1.0
7083,1076,0.9607843137254902
8792,1091,0.30434782608695654
5200,1116,0.26849894291754756
7996,1170,0.2958963282937365
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
7730,1544,1.0
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
2540,2129,1.0
5613,2243,0.5424164524421594
6665,2427,0.9672131147540983
9595,2564,0.4925373134328358
8490,2569,0.680672268907563
4063,2976,0.9736842105263158
6243,3175,0.3333333333333333
8997,3195,0.4251781472684085
5774,3692,0.47058823529411764
6949,3713,0.6
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
6171,4345,0.4251781472684085
7586,4405,1.0
9678,5037,0.5228426395939086
8304,5139,0.36363636363636365
8848,5369,1.0
6936,6083,1.0
6180,6103,1.0
7545,6228,0.5345268542199488
7440,6381,1.0
7407,6891,0.4218009478672986
7936,7036,0.3986013986013986
8187,7206,0.948051948051948
8154,7268,1.0
9998,7415,0.6216216216216216
9372,7462,0.3544018058690745
8700,7808,1.0
9882,8020,0.948051948051948
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
4563,464,1.0
2430,641,0.566579634464752
7154,705,0.9672131147540983
2435,1030,1.0
7296,1058,0.3452914798206278
7083,1076,0.9607843137254902
6412,1227,1.0
2192,1258,0.5384615384615384
7623,1300,1.0
4638,1359,0.9543973941368078
1800,1431,0.6483516483516484
3712,1436,0.5424164524421594
3910,1509,0.4634146341463415
7730,1544,1.0
5120,1609,0.21212121212121213
7552,1699,0.20967741935483872
2556,1765,0.6260162601626016
4410,1787,0.5345268542199488
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
2540,2129,1.0
6665,2427,0.9672131147540983
3362,2447,0.4457831325301205
3183,2528,0.4218009478672986
7602,2690,0.5228426395939086
4063,2976,0.9736842105263158
5756,3332,0.5113350125944585
9846,3360,0.58311345646438
5716,3468,0.3452914798206278
6740,3797,1.0
5911,3871,0.5706806282722513
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
9367,4579,0.3333333333333333
9678,5037,0.5228426395939086
8577,5256,0.6620498614958449
8848,5369,1.0
9146,5762,0.45278450363196127
8894,5879,0.2345679012345679
6936,6083,1.0
6180,6103,1.0
7545,6228,0.5345268542199488
7440,6381,1.0
7196,6603,0.5503875968992248
8945,7253,0.5873015873015873
8154,7268,1.0
8700,7808,1.0
9882,8020,0.948051948051948
8877,8754,0.32450331125827814
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
3465,320,0.4492753623188406
3257,357,0.36054421768707484
4563,464,1.0
9454,531,0.729106628242075
7167,671,0.4669926650366748
7154,705,0.9672131147540983
3232,738,0.5306122448979592
2435,1030,1.0
1686,1125,0.5189873417721519
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
6233,1367,0.43884892086330934
1800,1431,0.6483516483516484
3712,1436,0.5424164524421594
7730,1544,1.0
1794,1617,0.3544018058690745
7432,1893,0.5748031496062992
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
8811,2088,0.40186915887850466
2540,2129,1.0
8545,2216,0.20724346076458752
8907,2246,0.5151515151515151
6665,2427,0.9672131147540983
8343,2502,0.5789473684210527
2812,2523,0.31868131868131866
3183,2528,0.4218009478672986
8490,2569,0.680672268907563
5972,2792,0.5267175572519084
4063,2976,0.9736842105263158
8549,3091,0.36363636363636365
5946,3590,0.39211136890951276
6309,3646,0.47783251231527096
6873,3704,0.2711864406779661
6740,3797,1.0
9796,4071,1.0
7586,4405,1.0
8067,4758,0.23203285420944558
9989,5054,0.4354066985645933
8577,5256,0.6620498614958449
8848,5369,1.0
8359,5571,0.4117647058823529
9302,6068,0.4492753623188406
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
7196,6603,0.5503875968992248
9809,6980,0.5189873417721519
8187,7206,0.948051948051948
8945,7253,0.5873015873015873
8154,7268,1.0
9677,7339,0.3856812933025404
8850,7344,0.4925373134328358
8700,7808,1.0
9882,8020,0.948051948051948
9305,8708,0.507537688442211
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
3722,218,0.9736842105263158
5894,354,0.5
1259,440,0.5424164524421594
4563,464,1.0
9454,531,0.729106628242075
7956,605,0.49625935162094764
3668,692,0.6574585635359116
7154,705,0.9672131147540983
2435,1030,1.0
7083,1076,0.9607843137254902
4528,1171,0.6
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
1800,1431,0.6483516483516484
7730,1544,1.0
2556,1765,0.6260162601626016
4410,1787,0.5345268542199488
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
2540,2129,1.0
6665,2427,0.9672131147540983
9595,2564,0.4925373134328358
8490,2569,0.680672268907563
4063,2976,0.9736842105263158
6798,3011,0.41843971631205673
6740,3797,1.0
4184,3938,0.48148148148148145
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
9007,4724,0.21951219512195122
7082,4827,0.5503875968992248
9489,4993,0.2578616352201258
9678,5037,0.5228426395939086
8848,5369,1.0
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
7100,6818,0.5151515151515151
8154,7268,1.0
8700,7808,1.0
9882,8020,0.948051948051948
9412,8569,0.405152224824356
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
8030,196,0.31004366812227074
3722,218,0.9736842105263158
4563,464,1.0
6252,648,0.4925373134328358
8400,767,0.5463917525773195
8047,1018,0.3824884792626728
2435,1030,1.0
7083,1076,0.9607843137254902
6412,1227,1.0
7623,1300,1.0
9069,1320,0.4251781472684085
4638,1359,0.9543973941368078
3712,1436,0.5424164524421594
6700,1474,0.6528925619834711
7730,1544,1.0
8717,1812,0.31004366812227074
9443,1912,0.405152224824356
8662,1928,1.0
9265,1994,0.7391304347826086
7030,2024,0.4634146341463415
7773,2042,1.0
2540,2129,1.0
5613,2243,0.5424164524421594
6665,2427,0.9672131147540983
4909,2539,0.507537688442211
4063,2976,0.9736842105263158
4088,3032,0.22448979591836735
4675,3084,0.16731517509727625
5946,3590,0.39211136890951276
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
8909,4642,0.30151843817787416
9678,5037,0.5228426395939086
5214,5207,0.5345268542199488
8848,5369,1.0
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
8187,7206,0.948051948051948
8482,7234,0.507537688442211
8154,7268,1.0
8700,7808,1.0
9882,8020,0.948051948051948
9305,8708,0.507537688442211
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
1582,134,0.41509433962264153
319,179,0.9169329073482428
3722,218,0.9736842105263158
5720,243,0.26582278481012656
7796,352,0.22448979591836735
4563,464,1.0
9454,531,0.729106628242075
4005,684,0.5915119363395226
9606,975,0.47783251231527096
3327,995,0.36054421768707484
2435,1030,1.0
1686,1125,0.5189873417721519
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
7370,1369,0.3793103448275862
7730,1544,1.0
5903,1651,0.48148148148148145
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
2540,2129,1.0
6743,2307,0.5345268542199488
4243,2367,0.4925373134328358
8343,2502,0.5789473684210527
6022,2725,0.3422818791946309
5972,2792,0.5267175572519084
6523,2929,0.3274336283185841
6798,3011,0.41843971631205673
9473,3198,0.47783251231527096
5716,3468,0.3452914798206278
5000,3714,0.4457831325301205
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
4366,4304,0.5267175572519084
7586,4405,1.0
9367,4579,0.3333333333333333
8108,4611,0.36054421768707484
8577,5256,0.6620498614958449
8485,5283,0.4457831325301205
8848,5369,1.0
9109,5795,0.41509433962264153
9799,6061,0.5151515151515151
6936,6083,1.0
6180,6103,1.0
8640,6310,0.284796573875803
7159,6377,0.4218009478672986
7440,6381,1.0
8187,7206,0.948051948051948
8154,7268,1.0
8700,7808,1.0
9882,8020,0.948051948051948
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
8146,84,0.3698630136986301
319,179,0.9169329073482428
4876,211,0.41843971631205673
5212,214,0.22699386503067484
3722,218,0.9736842105263158
9161,250,0.2422360248447205
4563,464,1.0
8915,503,0.507537688442211
9454,531,0.729106628242075
3668,692,0.6574585635359116
7154,705,0.9672131147540983
2435,1030,1.0
1686,1125,0.5189873417721519
4528,1171,0.6
6412,1227,1.0
3529,1278,0.4084507042253521
7623,1300,1.0
4638,1359,0.9543973941368078
7730,1544,1.0
2730,1799,0.3953488372093023
4533,1816,0.36363636363636365
8662,1928,1.0
7773,2042,1.0
2540,2129,1.0
5496,2140,0.47783251231527096
5613,2243,0.5424164524421594
9955,2288,0.45985401459854014
6665,2427,0.9672131147540983
6573,2901,0.6216216216216216
4063,2976,0.9736842105263158
9846,3360,0.58311345646438
9885,3602,0.5463917525773195
6949,3713,0.6
6740,3797,1.0
7178,4066,0.3824884792626728
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
7082,4827,0.5503875968992248
6664,5213,0.4492753623188406
8848,5369,1.0
6936,6083,1.0
6180,6103,1.0
8468,6254,0.3793103448275862
8353,6286,0.3274336283185841
7440,6381,1.0
8193,6823,0.3363028953229399
9809,6980,0.5189873417721519
9552,6997,0.3698630136986301
8187,7206,0.948051948051948
8154,7268,1.0
9998,7415,0.6216216216216216
8700,7808,1.0
8900,7821,0.48883374689826303
8496,8434,0.4218009478672986
9266,9213,0.4563106796116505
9813,9334,0.9801980198019802
5596,186,0.3333333333333333
763,452,0.31291028446389496
4563,464,1.0
7154,705,0.9672131147540983
8400,767,0.5463917525773195
2435,1030,1.0
7083,1076,0.9607843137254902
6412,1227,1.0
2192,1258,0.5384615384615384
7623,1300,1.0
8713,1411,0.507537688442211
7730,1544,1.0
4410,1787,0.5345268542199488
4995,1891,0.42857142857142855
7432,1893,0.5748031496062992
2468,1918,0.41843971631205673
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
4656,2071,0.7191977077363897
2540,2129,1.0
6665,2427,0.9672131147540983
7602,2690,0.5228426395939086
5498,2736,0.3986013986013986
8580,2824,0.4492753623188406
6573,2901,0.6216216216216216
4063,2976,0.9736842105263158
9473,3198,0.47783251231527096
5518,3512,0.3452914798206278
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
8919,4566,0.5113350125944585
7082,4827,0.5503875968992248
7673,5092,0.4492753623188406
8848,5369,1.0
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
9005,6674,0.3856812933025404
7372,6802,0.4117647058823529
7407,6891,0.4218009478672986
8255,7103,0.36363636363636365
8187,7206,0.948051948051948
9496,7220,0.5113350125944585
8482,7234,0.507537688442211
8154,7268,1.0
9493,7419,0.2958963282937365
8700,7808,1.0
9882,8020,0.948051948051948
9266,9213,0.4563106796116505
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
1691,177,0.405152224824356
319,179,0.9169329073482428
3722,218,0.9736842105263158
4563,464,1.0
6548,570,0.4634146341463415
4005,684,0.5915119363395226
7154,705,0.9672131147540983
2435,1030,1.0
7083,1076,0.9607843137254902
5926,1107,0.2711864406779661
7962,1210,0.3363028953229399
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
1857,1365,0.41509433962264153
3885,1416,0.30718954248366015
1800,1431,0.6483516483516484
7730,1544,1.0
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
2540,2129,1.0
6665,2427,0.9672131147540983
5419,2455,0.32450331125827814
6573,2901,0.6216216216216216
4063,2976,0.9736842105263158
4776,3204,0.31291028446389496
9783,3582,0.3986013986013986
6949,3713,0.6
5000,3714,0.4457831325301205
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
8927,5081,0.5345268542199488
8848,5369,1.0
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
9961,6916,0.40186915887850466
8187,7206,0.948051948051948
8154,7268,1.0
8700,7808,1.0
9266,9213,0.4563106796116505
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
3722,218,0.9736842105263158
4563,464,1.0
9454,531,0.729106628242075
6252,648,0.4925373134328358
7154,705,0.9672131147540983
2435,1030,1.0
7083,1076,0.9607843137254902
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
7730,1544,1.0
3450,1752,0.3333333333333333
8662,1928,1.0
7773,2042,1.0
2540,2129,1.0
8907,2246,0.5151515151515151
6665,2427,0.9672131147540983
8343,2502,0.5789473684210527
8727,2526,0.49625935162094764
8191,2551,0.4251781472684085
4063,2976,0.9736842105263158
5756,3332,0.5113350125944585
6949,3713,0.6
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
8919,4566,0.5113350125944585
8943,5151,0.2631578947368421
8577,5256,0.6620498614958449
6870,5289,0.2958963282937365
8848,5369,1.0
6075,5418,0.5
9150,5979,0.405152224824356
6936,6083,1.0
6180,6103,1.0
6621,6346,0.5228426395939086
7440,6381,1.0
8187,7206,0.948051948051948
8154,7268,1.0
8723,7614,0.3574660633484163
8700,7808,1.0
9882,8020,0.948051948051948
9727,8347,0.284796573875803
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
7349,115,0.3157894736842105
319,179,0.9169329073482428
512,206,0.3544018058690745
3722,218,0.9736842105263158
8724,353,0.5037593984962406
3257,357,0.36054421768707484
4563,464,1.0
6474,686,0.45278450363196127
7154,705,0.9672131147540983
2435,1030,1.0
1828,1043,0.3856812933025404
6294,1061,0.37299771167048057
7083,1076,0.9607843137254902
9680,1219,0.405152224824356
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
8955,1371,0.3698630136986301
7730,1544,1.0
4342,1587,0.48514851485148514
7432,1893,0.5748031496062992
8662,1928,1.0
7773,2042,1.0
5651,2102,0.42857142857142855
2540,2129,1.0
8727,2526,0.49625935162094764
8490,2569,0.680672268907563
9352,2624,0.37299771167048057
4063,2976,0.9736842105263158
5000,3714,0.4457831325301205
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
9770,4172,0.3888888888888889
8113,4233,0.30718954248366015
7586,4405,1.0
4950,4573,0.41843971631205673
7082,4827,0.5503875968992248
5398,4951,0.36363636363636365
8875,5050,0.4117647058823529
8577,5256,0.6620498614958449
8848,5369,1.0
9726,5901,0.43884892086330934
6936,6083,1.0
6180,6103,1.0
6621,6346,0.5228426395939086
7440,6381,1.0
9809,6980,0.5189873417721519
8187,7206,0.948051948051948
8154,7268,1.0
9998,7415,0.6216216216216216
9153,7587,0.47783251231527096
8700,7808,1.0
9882,8020,0.948051948051948
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
5493,50,0.41843971631205673
1691,177,0.405152224824356
319,179,0.9169329073482428
3722,218,0.9736842105263158
2673,305,0.4634146341463415
660,379,0.24481327800829875
4563,464,1.0
5921,497,0.4634146341463415
7154,705,0.9672131147540983
9606,975,0.47783251231527096
2435,1030,1.0
7083,1076,0.9607843137254902
4528,1171,0.6
6412,1227,1.0
2192,1258,0.5384615384615384
7623,1300,1.0
4638,1359,0.9543973941368078
8713,1411,0.507537688442211
3712,1436,0.5424164524421594
7730,1544,1.0
4410,1787,0.5345268542199488
2468,1918,0.41843971631205673
8662,1928,1.0
9265,1994,0.7391304347826086
7773,2042,1.0
2540,2129,1.0
3639,2134,0.40186915887850466
4518,2229,0.3793103448275862
8907,2246,0.5151515151515151
6743,2307,0.5345268542199488
5534,2357,0.30151843817787416
6665,2427,0.9672131147540983
9644,2512,0.22950819672131148
4909,2539,0.507537688442211
8490,2569,0.680672268907563
4063,2976,0.9736842105263158
9045,3000,0.47058823529411764
5756,3332,0.5113350125944585
6740,3797,1.0
6563,3800,0.48514851485148514
4184,3938,0.48148148148148145
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
9279,4486,0.31291028446389496
6899,4649,0.3986013986013986
5693,5230,0.48883374689826303
9289,5364,0.36363636363636365
8848,5369,1.0
8135,5390,0.20724346076458752
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
8187,7206,0.948051948051948
8482,7234,0.507537688442211
8154,7268,1.0
8700,7808,1.0
9882,8020,0.948051948051948
7283,48,0.9867549668874173
319,179,0.9169329073482428
5596,186,0.3333333333333333
3722,218,0.9736842105263158
4563,464,1.0
8817,598,0.30718954248366015
7154,705,0.9672131147540983
2844,729,0.48883374689826303
6176,828,0.49625935162094764
1200,932,0.34831460674157305
2435,1030,1.0
9026,1053,0.16054158607350097
7083,1076,0.9607843137254902
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
8713,1411,0.507537688442211
8413,1421,0.3888888888888889
1800,1431,0.6483516483516484
7730,1544,1.0
2556,1765,0.6260162601626016
7571,1848,0.22699386503067484
7432,1893,0.5748031496062992
8662,1928,1.0
2983,1940,0.3761467889908257
7773,2042,1.0
4656,2071,0.7191977077363897
2681,2122,0.58311345646438
2540,2129,1.0
4063,2976,0.9736842105263158
9045,3000,0.47058823529411764
6740,3797,1.0
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
7068,4895,0.5384615384615384
8848,5369,1.0
8359,5571,0.4117647058823529
6846,5721,0.25523012552301255
6936,6083,1.0
6180,6103,1.0
7440,6381,1.0
8187,7206,0.948051948051948
8945,7253,0.5873015873015873
8154,7268,1.0
8831,7705,0.48883374689826303
8700,7808,1.0
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
3239,180,0.6042780748663101
3722,218,0.9736842105263158
3465,320,0.4492753623188406
485,402,0.4742014742014742
4563,464,1.0
3668,692,0.6574585635359116
3385,779,0.48514851485148514
2435,1030,1.0
6412,1227,1.0
7623,1300,1.0
4638,1359,0.9543973941368078
3885,1416,0.30718954248366015
7730,1544,1.0
4342,1587,0.48514851485148514
8662,1928,1.0
9265,1994,0.7391304347826086
7030,2024,0.4634146341463415
7773,2042,1.0
2540,2129,1.0
9914,2238,0.30151843817787416
5613,2243,0.5424164524421594
4120,2347,0.4563106796116505
4431,2388,0.4634146341463415
6665,2427,0.9672131147540983
8727,2526,0.49625935162094764
9595,2564,0.4925373134328358
7602,2690,0.5228426395939086
3486,2702,0.47783251231527096
6867,2729,0.4084507042253521
2952,2737,0.39211136890951276
9968,2757,0.36054421768707484
4063,2976,0.9736842105263158
8997,3195,0.4251781472684085
9846,3360,0.58311345646438
6739,3562,0.36674259681093396
6740,3797,1.0
5185,3930,0.4251781472684085
9796,4071,1.0
6939,4103,0.9607843137254902
7586,4405,1.0
9506,4589,0.42857142857142855
8875,5050,0.4117647058823529
8848,5369,1.0
6075,5418,0.5
6936,6083,1.0
6180,6103,1.0
6871,6104,0.47058823529411764
6621,6346,0.5228426395939086
7440,6381,1.0
8187,7206,0.948051948051948
8154,7268,1.0
8850,7344,0.4925373134328358
8700,7808,1.0
9882,8020,0.948051948051948
9813,9334,0.9801980198019802
7283,48,0.9867549668874173
319,179,0.9169329073482428
3722,218,0.9736842105263158
4563,464,1.0
2700,631,0.20967741935483872
4005,684,0.5915119363395226
3668,692,0.6574585635359116
7154,705,0.9672131147540983
8400,767,0.5463917525773195
6176,828,0.49625935162094764
7071,833,0.36054421768707484
2435,1030,1.0
7083,1076,0.9607843137254902
6412,1227,1.0
7623,1300,1.0
9069,1320,0.4251781472684085
4638,1359,0.9543973941368078
1800,1431,0.6483516483516484
2885,1464,0.2711864406779661
